id,title,author,rating,reviews_count,genre,asin,ISBN10,image_url,url,,,,,,,,,,,,,,,,,,,,,,,
1845,The Immortal Life of Henrietta Lacks,"Rebecca Skloot (Author), Cassandra Campbell (Narrator), Bahni Turpin (Narrator), Random House Audio (Publisher) & 1 more",4.7 out of 5 stars,15236,"[""Books"",""Politics & Social Sciences"",""Social Sciences"",""Ethnic Studies"",""African Descent & Black"",""African American Studies""]",B0036UZCRM,,,https://www.amazon.com/dp/B0036UZCRM,,,,,,,,,,,,,,,,,,,,,,,
1846,The Immortal Life of Henrietta Lacks,Rebecca Skloot,4.7 out of 5 stars,15236,"[""Books"",""Politics & Social Sciences"",""Social Sciences""]",B00338QENI,,,https://www.amazon.com/dp/B00338QENI,,,,,,,,,,,,,,,,,,,,,,,
1847,Winter Garden,Kristin Hannah,4.6 out of 5 stars,18129,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B003672JHG,,,https://www.amazon.com/dp/B003672JHG,,,,,,,,,,,,,,,,,,,,,,,
1848,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)","Ray Porter (Narrator), Timothy Ferriss (Author), Blackstone Audio, Inc. (Publisher) & 0 more",4.5 out of 5 stars,15420,"[""Books"",""Business & Money"",""Business Culture"",""Motivation & Self-Improvement""]",B0031KN6T8,,,https://www.amazon.com/dp/B0031KN6T8,,,,,,,,,,,,,,,,,,,,,,,
1849,A People's History of the United States,"Howard Zinn (Author), Jeff Zinn (Narrator), HarperAudio (Publisher) & 0 more",4.7 out of 5 stars,10298,"[""Books"",""Politics & Social Sciences"",""Politics & Government"",""Ideologies & Doctrines"",""Democracy""]",B0030MR076,,,https://www.amazon.com/dp/B0030MR076,,,,,,,,,,,,,,,,,,,,,,,
1850,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,4.8 out of 5 stars,14899,"[""Books"",""Politics & Social Sciences"",""Social Sciences""]",B003EY7JGM,,,https://www.amazon.com/dp/B003EY7JGM,,,,,,,,,,,,,,,,,,,,,,,
1851,The Perks of Being a Wallflower,Stephen Chbosky,4.7 out of 5 stars,19215,"[""Books"",""Politics & Social Sciences"",""Politics & Government""]",B003TSEEDY,,,https://www.amazon.com/dp/B003TSEEDY,,,,,,,,,,,,,,,,,,,,,,,
1852,Foundation (Apple Series Tie-in Edition),"Isaac Asimov (Author), Scott Brick (Narrator), Random House Audio (Publisher) & 0 more",4.5 out of 5 stars,10805,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Hard Science Fiction""]",B003IF37TK,,,https://www.amazon.com/dp/B003IF37TK,,,,,,,,,,,,,,,,,,,,,,,
1853,"The Way of Kings: The Stormlight Archive, Book 1","Brandon Sanderson (Author), Kate Reading (Narrator), Michael Kramer (Narrator), Macmillan Audio (Publisher) & 1 more",4.8 out of 5 stars,20154,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]",B0041JKFJW,,,https://www.amazon.com/dp/B0041JKFJW,,,,,,,,,,,,,,,,,,,,,,,
1854,The Glass Castle: A Memoir,"Jeannette Walls (Author, Narrator), Simon & Schuster Audio (Publisher)",4.6 out of 5 stars,16213,"[""Books"",""Biographies & Memoirs"",""Arts & Literature"",""Authors""]",B0044X4QEA,,,https://www.amazon.com/dp/B0044X4QEA,,,,,,,,,,,,,,,,,,,,,,,
1855,Fall of Giants: Book One of the Century Trilogy,"Ken Follett (Author), John Lee (Narrator), Penguin Audio (Publisher) & 0 more",4.5 out of 5 stars,15638,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""Cultural Heritage""]",B0044X81LY,,,https://www.amazon.com/dp/B0044X81LY,,,,,,,,,,,,,,,,,,,,,,,
1856,The Last Wish: Introducing the Witcher - Now a major Netflix show,Andrzej Sapkowski,4.7 out of 5 stars,21862,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B0043M6712,,,https://www.amazon.com/dp/B0043M6712,,,,,,,,,,,,,,,,,,,,,,,
1857,"Unbroken: A World War II Story of Survival, Resilience, and Redemption","Laura Hillenbrand (Author), Edward Herrmann (Narrator), Random House Audio (Publisher) & 0 more",4.8 out of 5 stars,32491,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Military""]",B004CJN7TG,,,https://www.amazon.com/dp/B004CJN7TG,,,,,,,,,,,,,,,,,,,,,,,
1858,The Art of War,"David Heath (Narrator), Sun Tzu (Author), Mission Audio (Publisher) & 0 more",4.5 out of 5 stars,18898,"[""Books"",""History"",""Military"",""Weapons & Warfare"",""Conventional""]",B004D2R0WM,,,https://www.amazon.com/dp/B004D2R0WM,,,,,,,,,,", Random House Audio (Publisher", & 3 more,,,,,,,,,,,,
1859,The Immortal Life of Henrietta Lacks,Rebecca Skloot,4.7 out of 5 stars,15236,"[""Books"",""Politics & Social Sciences"",""Sociology""]",B004EPZ0H0,,,https://www.amazon.com/dp/B004EPZ0H0,,,,,,,,,,,,,,,,,,,,,,,
1860,The Girl with the Dragon Tattoo: The genre-defining thriller that introduced the world to Lisbeth Salander (Millennium Series Book 1),Stieg Larsson,4.5 out of 5 stars,13346,"[""Books"",""Travel"",""Europe""]",B00480O9L4,,,https://www.amazon.com/dp/B00480O9L4,,,,,,,,,,,,,,,,,,,,,,,
1861,I Know Why the Caged Bird Sings,"Maya Angelou (Author, Narrator), Random House Audio (Publisher)",4.8 out of 5 stars,16235,"[""Books"",""Literature & Fiction"",""History & Criticism"",""Regional & Cultural"",""United States"",""Black & African American""]",B004HYHTN6,,,https://www.amazon.com/dp/B004HYHTN6,,,,,,,,,,,,,,,,,,,,,,,
1862,The Warmth of Other Suns: The Epic Story of America's Great Migration,"Isabel Wilkerson (Author), Robin Miles (Narrator), Brilliance Audio (Publisher) & 0 more",4.8 out of 5 stars,14899,"[""Books"",""Politics & Social Sciences"",""Social Sciences"",""Ethnic Studies"",""African Descent & Black"",""African American Studies""]",B004RFAIWO,,,https://www.amazon.com/dp/B004RFAIWO,,,,,,,,,,,,,,,,,,,,,,,
1863,Of Mice and Men,"John Steinbeck (Author), Gary Sinise (Narrator), Penguin Audio (Publisher) & 0 more",4.7 out of 5 stars,20075,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Small Town & Rural""]",B004WB5MOM,,,https://www.amazon.com/dp/B004WB5MOM,,,,,,,,,,,,,,,,,,,,,,,
1864,Miss Peregrine's Home for Peculiar Children,"Ransom Riggs (Author), Jesse Bernstein (Narrator), Random House Audio (Publisher) & 0 more",4.5 out of 5 stars,12284,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Mystery & Thriller""]",B0055PQZYK,,,https://www.amazon.com/dp/B0055PQZYK,,,,,,,,,,,,,,,,,,,,,,,
1865,"A Breath of Snow and Ashes: Outlander, Book 6","Diana Gabaldon (Author), Davina Porter (Narrator), Recorded Books (Publisher) & 0 more",4.8 out of 5 stars,13908,"[""Books"",""Romance"",""Historical"",""Scottish""]",B004Y42QEG,,,https://www.amazon.com/dp/B004Y42QEG,,,,,,,,,,,,,,,,,,,,,,,
1866,"Fall of Giants (The Century Trilogy, Book 1)",Ken Follett,4.5 out of 5 stars,15638,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B0052RDHTM,,,https://www.amazon.com/dp/B0052RDHTM,,,,,,,,,,,,,,,,,,,,,,,
1867,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Neil GaimanTerry Pratchett,4.7 out of 5 stars,14729,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B0054LJGWS,,,https://www.amazon.com/dp/B0054LJGWS,,,,,,,,,,,,,,,,,,,,,,,
1868,Divergent,"Veronica Roth (Author), Emma Galvin (Narrator), HarperAudio (Publisher) & 0 more",4.6 out of 5 stars,29549,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Science Fiction""]",B004YZ4MI8,,,https://www.amazon.com/dp/B004YZ4MI8,,,,,,,,,,,,,,,,,,,,,,,
1869,Diary of a Wimpy Kid (Diary of a Wimpy Kid #1),Jeff Kinney,4.8 out of 5 stars,12027,"[""Books"",""Children's Books"",""Humor""]",B0051XV5Y6,1419741853,"https://images-na.ssl-images-amazon.com/images/I/51+trz4Y98L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/B0051XV5Y6,,,,,,,,,,,,,,,,,,,,,,,
1870,"A Dance with Dragons: A Song of Ice and Fire, Book 5","Roy Dotrice (Narrator), George R.R. Martin (Author), Random House Audio (Publisher) & 0 more",4.5 out of 5 stars,15902,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]",B005C7QVUE,,,https://www.amazon.com/dp/B005C7QVUE,,,,,,,,,,,,,,,,,,,,,,,
1871,Ready Player One,"Ernest Cline (Author), Wil Wheaton (Narrator), Random House Audio (Publisher) & 0 more",4.7 out of 5 stars,40905,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Adventure""]",B005HG7BWC,,,https://www.amazon.com/dp/B005HG7BWC,,,,,,,,,,,,,,,,,,,,,,,
1872,"The Fiery Cross: Outlander, Book 5","Diana Gabaldon (Author), Davina Porter (Narrator), Recorded Books (Publisher) & 0 more",4.7 out of 5 stars,13553,"[""Books"",""Romance"",""Historical"",""Scottish""]",B00632JANC,,,https://www.amazon.com/dp/B00632JANC,,,,,,,,,,,,,,,,,,,,,,,
1873,What Alice Forgot,"Liane Moriarty (Author), Tamara Lovatt-Smith (Narrator), Penguin Audio (Publisher) & 0 more",4.4 out of 5 stars,17739,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]",B005LW36VC,,,https://www.amazon.com/dp/B005LW36VC,,,,,,,,,,,,,,,,,,,,,,,
1874,Killing Lincoln: The Shocking Assassination That Changed America Forever,"Bill O'Reilly (Author, Narrator), Martin Dugard (Author), Macmillan Audio (Publisher) & 0 more",4.7 out of 5 stars,10497,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Military"",""American Civil War""]",B005PTP0QU,,,https://www.amazon.com/dp/B005PTP0QU,,,,,,,,,,,,,,,,,,,,,,,
1875,Chicka Chicka Boom Boom,John Archambault,4.9 out of 5 stars,28341,"[""Books"",""Children's Books"",""Literature & Fiction""]",B0066U1SJU,,,https://www.amazon.com/dp/B0066U1SJU,,,,,,,,,,,,,,,,,,,,,,,
1876,The Night Circus,"Erin Morgenstern (Author), Jim Dale (Narrator), Random House Audio (Publisher) & 0 more",4.5 out of 5 stars,16877,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Metaphysical & Visionary""]",B005MM7F7W,,,https://www.amazon.com/dp/B005MM7F7W,,,,,,,,,,,,,,,,,,,,,,,
1877,Fahrenheit 451: A Novel,Ray Bradbury,4.6 out of 5 stars,24966,"[""Books"",""Politics & Social Sciences"",""Politics & Government""]",B0064CPN7I,,,https://www.amazon.com/dp/B0064CPN7I,,,,,,,,,,,,,,,,,,,,,,,
1878,Steve Jobs,"Walter Isaacson (Author), Dylan Baker (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.7 out of 5 stars,10384,"[""Books"",""Biographies & Memoirs"",""Professionals & Academics"",""Business""]",B005YUDRKQ,,,https://www.amazon.com/dp/B005YUDRKQ,,,,,,,,,,,,,,,,,,,,,,,
1879,"Thinking, Fast and Slow","Daniel Kahneman (Author), Patrick Egan (Narrator), Random House Audio (Publisher) & 0 more",4.6 out of 5 stars,22138,"[""Books"",""Business & Money"",""Management & Leadership"",""Decision-Making & Problem Solving""]",B005Z9GAJG,,,https://www.amazon.com/dp/B005Z9GAJG,,,,,,,,,,,,,,,,,,,,,,,
1880,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,"Chris Kyle (Author), Scott McEwan (Author), John Pruden (Narrator), Jim DeFelice (Author), HarperAudio (Publisher) & 2 more",4.6 out of 5 stars,18487,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Military"",""Afghan & Iraq Wars"",""Iraq War""]",B006ST49K4,,,https://www.amazon.com/dp/B006ST49K4,,,,,,,,,,,,,,,,,,,,,,,
1881,A Wrinkle in Time,"Madeleine L'Engle (Author, Narrator), Hope Davis (Narrator), Ava DuVernay (Narrator), Charlotte Jones Voiklis (Narrator), Listening Library (Publisher) & 2 more",4.6 out of 5 stars,10230,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy"",""Science Fiction"",""Time Travel""]",B006VOVINM,,,https://www.amazon.com/dp/B006VOVINM,,,,,,,,,,,,,,,,,,,,,,,
1882,The Fault in Our Stars,"Kate Rudd (Narrator), John Green (Author), Brilliance Audio (Publisher) & 0 more",4.7 out of 5 stars,57358,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Social & Family Issues"",""Death & Dying""]",B006VPAXQY,,,https://www.amazon.com/dp/B006VPAXQY,,,,,,,,,,,,,,,,,,,,,,,
1883,Wonder,"R. J. Palacio (Author), Diana Steele (Narrator), Nick Podehl (Narrator), Kate Rudd (Narrator), Brilliance Audio (Publisher) & 2 more",4.8 out of 5 stars,32482,"[""Books"",""Children's Books"",""Growing Up & Facts of Life"",""Health"",""Diseases & Physical Illness""]",B0078XQPBA,,,https://www.amazon.com/dp/B0078XQPBA,,,,,,,,,,,,,,,,,,,,,,,
1884,The Stand,"Stephen King (Author), Grover Gardner (Narrator), Random House Audio (Publisher) & 0 more",4.7 out of 5 stars,22356,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror""]",B0078XQQIC,,,https://www.amazon.com/dp/B0078XQQIC,,,,,,,,,,,,,,,,,,,,,,,
1885,The Power of Habit: Why We Do What We Do in Life and Business,"Charles Duhigg (Author), Mike Chamberlain (Narrator), Random House Audio (Publisher) & 0 more",4.6 out of 5 stars,18143,"[""Books"",""Medical Books"",""Psychology"",""General""]",B007EJSMC8,,,https://www.amazon.com/dp/B007EJSMC8,,,,,,,,,,,,,,,,,,,,,,,
1886,"Winter of the World (The Century Trilogy, Book 2)",Ken Follett,4.6 out of 5 stars,15256,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B007FEFLTO,,,https://www.amazon.com/dp/B007FEFLTO,,,,,,,,,,,,,,,,,,,,,,,
1887,The Immortal Life of Henrietta Lacks,"Rebecca Skloot (Author), Cassandra Campbell (Narrator), Macmillan Digital Audio (Publisher) & 0 more",4.7 out of 5 stars,15236,"[""Books"",""Politics & Social Sciences"",""Social Sciences"",""Ethnic Studies"",""African Descent & Black"",""African American Studies""]",B007HBYINU,,,https://www.amazon.com/dp/B007HBYINU,,,,,,,,,,,,,,,,,,,,,,,
1888,The Song of Achilles: A Novel,"Madeline Miller (Author), Frazer Douglas (Narrator), HarperAudio (Publisher) & 0 more",4.7 out of 5 stars,31125,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]",B007HI3IQ6,,,https://www.amazon.com/dp/B007HI3IQ6,,,,,,,,,,,,,,,,,,,,,,,
1889,Wild: From Lost to Found on the Pacific Crest Trail,"Cheryl Strayed (Author), Bernadette Dunne (Narrator), Random House Audio (Publisher) & 0 more",4.5 out of 5 stars,21316,"[""Books"",""Reference"",""Writing, Research & Publishing Guides"",""Writing"",""Travel""]",B007MIWUG0,,,https://www.amazon.com/dp/B007MIWUG0,,,,,,,,,,,,,,,,,,,,,,,
1890,Fifty Shades of Grey: Book One of the Fifty Shades Trilogy,"Becca Battoe (Narrator), E. L. James (Author), Random House Audio (Publisher) & 0 more",4.0 out of 5 stars,56623,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]",B007R07BK8,,,https://www.amazon.com/dp/B007R07BK8,,,,,,,,,,,,,,,,,,,,,,,
1891,"The New Jim Crow: Mass Incarceration in the Age of Colorblindness, 10th Anniversary Edition","Michelle Alexander (Author), Karen Chilton (Narrator), Recorded Books (Publisher) & 0 more",4.8 out of 5 stars,13147,"[""Books"",""Politics & Social Sciences"",""Politics & Government"",""Specific Topics"",""Civil Rights & Liberties""]",B007R0L47O,,,https://www.amazon.com/dp/B007R0L47O,,,,,,,,,,,,,,,,,,,,,,,
1892,The Racketeer: A Novel,John Grisham,4.4 out of 5 stars,19766,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",B007SGLZP8,,,https://www.amazon.com/dp/B007SGLZP8,,,,,,,,,,,,,,,,,,,,,,,
1893,"The Pillars of the Earth: The Kingsbridge Novels, Book 1","Ken Follett (Author), John Lee (Narrator), Pan Macmillan Publishers Ltd. (Publisher) & 0 more",4.6 out of 5 stars,19327,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Saga""]",B00852WNUU,,,https://www.amazon.com/dp/B00852WNUU,,,,,,,,,,,,,,,,,,,,,,,
1894,"Bared to You: A Crossfire Novel, Book 1","Jill Redfield (Narrator), Sylvia Day (Author), Brilliance Audio (Publisher) & 0 more",4.4 out of 5 stars,12795,"[""Books"",""Literature & Fiction"",""Erotica"",""Romantic""]",B008DNU68M,,,https://www.amazon.com/dp/B008DNU68M,,,,,,,,,,,,,,,,,,,,,,,
1895,"Insurgent: Divergent, Book 2","Veronica Roth (Author), Emma Galvin (Narrator), HarperAudio (Publisher) & 0 more",4.6 out of 5 stars,19489,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Science Fiction""]",B007Z95ZPE,,,https://www.amazon.com/dp/B007Z95ZPE,,,,,,,,,,,,,,,,,,,,,,,
1896,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,"Marcus Luttrell (Author), Patrick Robinson (Author), Kevin T. Collins (Narrator), Hachette Audio (Publisher) & 1 more",4.8 out of 5 stars,16175,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Military"",""Afghan & Iraq Wars"",""Afghan War""]",B007Z96MMO,,,https://www.amazon.com/dp/B007Z96MMO,,,,,,,,,,,,,,,,,,,,,,,
1897,The Innocent: A Novel,"David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",4.6 out of 5 stars,10921,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]",B007UWOXKE,,,https://www.amazon.com/dp/B007UWOXKE,,,,,,,,,,,,,,,,,,,,,,,
1898,Fifty Shades Darker: Book Two of the Fifty Shades Trilogy,"Becca Battoe (Narrator), E. L. James (Author), Random House Audio (Publisher) & 0 more",4.5 out of 5 stars,30399,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]",B007UWP5AG,,,https://www.amazon.com/dp/B007UWP5AG,,,,,,,,,,,,,,,,,,,,,,,
1899,Fifty Shades Freed: Book Three of the Fifty Shades Trilogy,"Becca Battoe (Narrator), E. L. James (Author), Random House Audio (Publisher) & 0 more",4.5 out of 5 stars,30171,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]",B007UWPAD8,,,https://www.amazon.com/dp/B007UWPAD8,,,,,,,,,,,,,,,,,,,,,,,
1900,"The Selection: The Selection, Book 1","Kiera Cass (Author), Amy Rubinate (Narrator), HarperAudio (Publisher) & 0 more",4.6 out of 5 stars,11072,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy"",""Science Fiction"",""Dystopian""]",B007WZU5E2,,,https://www.amazon.com/dp/B007WZU5E2,,,,,,,,,,,,,,,,,,,,,,,
1901,Gone Girl: A Novel,"Julia Whelan (Narrator), Kirby Heyborne (Narrator), Gillian Flynn (Author), Random House Audio (Publisher) & 1 more",4.1 out of 5 stars,63442,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]",B0088UT8IO,,,https://www.amazon.com/dp/B0088UT8IO,,,,,,,,,, & 2 more,,,,,,,,,,,,,
1902,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,Eben Alexander III M.D.,4.4 out of 5 stars,15898,"[""Books"",""Medical Books"",""Medicine""]",B008AK8FHM,,,https://www.amazon.com/dp/B008AK8FHM,,,,,,,,,, & 2 more,,,,,,,,,,,,,
1903,Magic Tree House Books 1-4 Ebook Collection: Mystery of the Tree House (Magic Tree House (R) 1),Mary Pope Osborne,4.8 out of 5 stars,16280,"[""Books"",""Children's Books"",""Literature & Fiction""]",B0084U0JCW,,,https://www.amazon.com/dp/B0084U0JCW,,,,,,,,,,,,,,,,,,,,,,,
1904,"The Maze Runner (Maze Runner series book 1): book 1 in the multi-million bestselling series, now a major movie",James Dashner,4.5 out of 5 stars,14172,"[""Books"",""Engineering & Transportation"",""Engineering""]",B008LUM25M,,,https://www.amazon.com/dp/B008LUM25M,,,,,,,,,, & 2 more,,,,,,,,,,,,,
1905,The Shining,"Stephen King (Author), Campbell Scott (Narrator), Random House Audio (Publisher) & 0 more",4.8 out of 5 stars,19461,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror"",""Ghosts""]",B008U2P6HC,,,https://www.amazon.com/dp/B008U2P6HC,,,,,,,,,,,,,,,,,,,,,,,
1906,The Handmaid's Tale,"Margaret Atwood (Author), Claire Danes (Narrator), Audible Studios (Publisher) & 0 more",4.4 out of 5 stars,50378,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Dystopian""]",B008X6SZ0K,,,https://www.amazon.com/dp/B008X6SZ0K,,,,,,,,,,,,,,,,,,,,,,,
1907,A Wanted Man: A Jack Reacher Novel,"Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",4.4 out of 5 stars,10705,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]",B0098TUO8M,,,https://www.amazon.com/dp/B0098TUO8M,,,,,,,,,,,,,,,,,,,,,,,
1908,The Hobbit,"Rob Inglis (Narrator), J. R. R. Tolkien (Author), Recorded Books (Publisher) & 0 more",4.8 out of 5 stars,28562,"[""Books"",""Children's Books"",""Science Fiction & Fantasy"",""Fantasy & Magic""]",B0099SNV7I,,,https://www.amazon.com/dp/B0099SNV7I,,,,,,,,,,,,,,,,,,,,,,,
1909,"Reflected in You: A Crossfire Novel, Book 2","Jill Redfield (Narrator), Sylvia Day (Author), Brilliance Audio (Publisher) & 0 more",4.6 out of 5 stars,11144,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]",B009NJILSM,,,https://www.amazon.com/dp/B009NJILSM,,,,,,,,,,,,,,,,,,,,,,,
1910,The Return of the King: Book Three in the Lord of the Rings Trilogy,"Rob Inglis (Narrator), J. R. R. Tolkien (Author), Recorded Books (Publisher) & 0 more",4.8 out of 5 stars,17171,"[""Books"",""Science Fiction & Fantasy"",""Fantasy"",""Epic""]",B009NOT66S,,,https://www.amazon.com/dp/B009NOT66S,,,,,,,,,,,,,,,,,,,,,,,
1911,"The Mark of Athena: The Heroes of Olympus, Book 3","Rick Riordan (Author), Joshua Swanson (Narrator), Listening Library (Publisher) & 0 more",4.8 out of 5 stars,11094,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy"",""Fantasy"",""Myths & Legends"",""Greek & Roman""]",B009KHIS6M,,,https://www.amazon.com/dp/B009KHIS6M,,,,,,,,,,,,,,,,,,,,,,,
1912,The Racketeer,"John Grisham (Author), JD Jackson (Narrator), Random House Audio (Publisher) & 0 more",4.4 out of 5 stars,19766,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Legal""]",B009UX6DYA,,,https://www.amazon.com/dp/B009UX6DYA,,,,,,,,,,,,,,,,,,,,,,,
1913,Proof of Heaven: A Neurosurgeon's Near-Death Experience and Journey into the Afterlife,"Eben Alexander (Author, Narrator), Simon & Schuster Audio (Publisher)",4.4 out of 5 stars,15898,"[""Books"",""Medical Books"",""Medicine"",""Internal Medicine"",""Neurology"",""Neuroscience""]",B009UX6NGI,,,https://www.amazon.com/dp/B009UX6NGI,,,,,,,,,,,,,,,,,,,,,,,
1914,"Die Trying: Jack Reacher, Book 2","Lee Child (Author), Johnathan McClain (Narrator), Penguin Audio (Publisher) & 0 more",4.5 out of 5 stars,13440,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Espionage""]",B009YQ719O,,,https://www.amazon.com/dp/B009YQ719O,,,,,,,,,,,,,,,,,,,,,,,
1915,"Tripwire: Jack Reacher, Book 3","Lee Child (Author), Johnathan McClain (Narrator), Penguin Audio (Publisher) & 0 more",4.5 out of 5 stars,13239,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]",B009YQ72CU,,,https://www.amazon.com/dp/B009YQ72CU,,,,,,,,,,,,,,,,,,,,,,,
1916,"Running Blind: Jack Reacher, Book 4","Lee Child (Author), Johnathan McClain (Narrator), Penguin Audio (Publisher) & 0 more",4.5 out of 5 stars,12055,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]",B009YQ736U,,,https://www.amazon.com/dp/B009YQ736U,,,,,,,,,,,,,,,,,,,,,,,
1917,Americanah: A novel (Ala Notable Books for Adults),Chimamanda Ngozi Adichie,4.6 out of 5 stars,11826,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B00A9ET4MC,,,https://www.amazon.com/dp/B00A9ET4MC,,,,,,,,,,,,,,,,,,,,,,,
1918,Shadow and Bone,"Leigh Bardugo (Author), Lauren Fortgang (Narrator), Audible Studios (Publisher) & 0 more",4.5 out of 5 stars,21976,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy"",""Fantasy""]",B00AFPQQE4,,,https://www.amazon.com/dp/B00AFPQQE4,,,,,,,,,,,,,,,,,,,,,,,
1919,The Cuckoo's Calling (Cormoran Strike Book 1),Robert Galbraith,4.2 out of 5 stars,24202,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",B00AA20E5Y,,,https://www.amazon.com/dp/B00AA20E5Y,,,,,,,,,,,,,,,,,,,,,,,
1920,Inferno: A Novel,"Dan Brown (Author), Paul Michael (Narrator), Random House Audio (Publisher) & 0 more",4.2 out of 5 stars,33242,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]",B00B1VXVIU,,,https://www.amazon.com/dp/B00B1VXVIU,,,,,,,,,,,,,,,,,,,,,,,
1921,Killing Jesus: A History (Bill O'Reilly's Killing Series),Bill O'ReillyMartin Dugard,4.5 out of 5 stars,12684,"[""Books"",""History"",""World""]",B00BIOG1ZU,,,https://www.amazon.com/dp/B00BIOG1ZU,,,,,,,,,,,,,,,,,,,,,,,
1922,Ordinary Grace,"William Kent Krueger (Author), Rich Orlow (Narrator), Recorded Books (Publisher) & 0 more",4.6 out of 5 stars,14407,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]",B00BPA1T8G,,,https://www.amazon.com/dp/B00BPA1T8G,,,,,,,,,,,,,,,,,,,,,,,
1923,Killing Jesus: A History,"Bill O'Reilly (Author, Narrator), Martin Dugard (Author), Macmillan Audio (Publisher) & 0 more",4.5 out of 5 stars,12684,"[""Books"",""History"",""World"",""Religious"",""Christianity""]",B00BQYW47G,,,https://www.amazon.com/dp/B00BQYW47G,,,,,,,,,,,,,,,,,,,,,,,
1924,"Entwined with You: Crossfire Series, Book 3","Jill Redfield (Narrator), Sylvia Day (Author), Brilliance Audio (Publisher) & 0 more",4.3 out of 5 stars,13004,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]",B00BR1FKPG,,,https://www.amazon.com/dp/B00BR1FKPG,,,,,,,,,,,,,,,,,,,,,,,
